Nombre,PadreID,PadreText,Rama,Carácter,Nivel,Orden,Suborden,Ministerio,Tipo de Documento,Número de Documento,Sigla,Teléfono 1,Teléfono 2,Teléfono 3,Fax,Sitio Web,Dirección,Departamento,Municipio,Representante Legal,Latitud,Longitud,Descripcion,imagen,
Alcaldía Municipal de Pueblo Nuevo en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23570,,5752285750,,,,http://www.pueblonuevo-cordoba.gov.co,Carrera 9 # 10 - 85,CÓRDOBA,PUEBLO NUEVO,,3.413499,-76.236573,"La administración Municipal propiciará el desarrollo socioeconómico de los habitantes del municipio, estableciendo una infraestructura de servicios acorde con la realidad a través de mecanismos transparentes que brinden a todos oportunidades de desarrollo en condiciones de igualdad, equidad, libertad y solidaridad en un ambiente moral, de principios éticos, aptos para el crecimiento de las nuevas generaciones.",http://www.pueblonuevo-cordoba.gov.co/Style%20Library/images/logo.png,
Alcaldía Municipal de Pueblo Rico en Risaralda,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,66572,,5.73132E+11,,,5763663254,http://www.pueblorico-risaralda.gov.co,Carrera 4 # 6-17,RISARALDA,PUEBLO RICO,,3.750833,-74.930106,"El municipio de Pueblo Rico Risaralda, como entidad estatal, se orienta a garantizar los servicios públicos y sociales encomendados por la Constitución Nacional a través del buen gobierno y la planificación participativa del desarrollo con calidad humana para que todos los habitantes del territorio ejerzan sus derechos y deberes con el fin de mantener sus sistemas productivos y condiciones naturales para el buen vivir y vivir bien con paz duradera.",http://pueblorico-risaralda.gov.co/apc-aa-files/62363965306463366236623435616365/img-20161026-wa0023.png,
Alcaldía Municipal de Pueblorrico en Antioquia,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,5576,,5775124390,5775123390,,5748498081,http://www.pueblorrico-antioquia.gov.co,Carrera 31 # 30-41,ANTIOQUIA,PUEBLORRICO,,-0.185957,-74.78366,"Somos un ente territorial político administrativo del Estado, fundamentado en los principios de Honestidad, Transparencia, Equidad, Respeto, Eficiencia y Eficacia , cuya función es lograr el bienestar general y el mejoramiento de la calidad de vida de la población, a través de una eficiente prestación de los servicios públicos, encaminándolo a un desarrollo sostenible donde se involucren el talento humano, la tecnología, la formación, el buen manejo de los recursos, la autogestión y el cien por ciento de la comunidad activa en los diferentes escenarios de la vida Municipal.",http://pueblorrico-antioquia.gov.co/apc-aa-files/39656462376165346434343133386431/escudo.jpg,
Alcaldía Municipal de Puebloviejo en Magdalena,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,47570,,5748323236,5748323030,,5784101505,http://www.puebloviejo-magdalena.gov.co,Palacio Municipal,MAGDALENA,PUEBLOVIEJO,,12.556732,-81.718525,"La misión del municipio de Puebloviejo es garantizar a la Comunidad el mejoramiento de su calidad de vida brindándole la Oportunidad de Participar en la toma de Decisiones con miras al progreso Implementado una mística de Desarrollo Social y Sostenible en los diferentes Sectores que lo integran, garantizando el uso eficiente y transparente de los recursos públicos.",http://puebloviejo-magdalena.gov.co/apc-aa-files/64623333383763663635323939323065/escudo_puebloviejo_110_px_x_110_px.jpg,
Alcaldía Municipal de Puente Nacional en Santander,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,68572,,5782883188,,,5777587038,http://www.puentenacional-santander.gov.co,Avenida 6 # 4 - 103,SANTANDER,PUENTE NACIONAL,,1.239018,-77.59743,"El Municipio de Puente Nacional, como ente territorial, está dedicado a la oportuna prestación de servicios públicos y sociales con calidad, a través de la planificación del desarrollo económico, social y ambiental, motivando la participación ciudadana y la convivencia pacífica, con el fin de mejorar la calidad de vida de sus habitantes y visitantes",http://puentenacional-santander.gov.co/apc-aa-files/39326661653834663766346462613335/img_5194.jpg,
Alcaldía Municipal de Puerres en Nariño,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,52573,,5768498531,,,5727422082,http://www.puerres-narino.gov.co,Carrera 4 Calle 4 Esquina,NARIÑO,PUERRES,,10.420771,-73.580083,"La administracion esta encargada de Garantizar la satisfacción de las necesidades básicasde la comunidad puerreña, brindando servicios con calidad, eficacia, eficiencia, equidad y transparencia",http://1.bp.blogspot.com/_wbQnd02lkfo/S_SfzzQLgsI/AAAAAAAAA2E/3G9kuRrzI6Y/s1600/23548_105536472808670_100000569541831_147810_621457_n.jpg,
Alcaldía Municipal de Puerto Asís en Putumayo,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,86568,,5.72318E+12,,,5784221640,http://www.puertoasis-putumayo.gov.co,Calle 10 carrera 19 esquina,PUTUMAYO,PUERTO ASÍS,,8.50502,-75.507409,"La administración municipal creará permanentemente espacios para actuar con equidad, responsabilidad y transparencia para que todos los habitantes de Puerto Asís puedan disfrutar la prestación de buenos servicios domiciliarios, apoyar las iniciativas micro empresariales, generar políticas públicas que promuevan la capacidad educativa y brinden mejores condiciones de salud, articular la participación comunitaria como eje de desarrollo local, y propiciar acciones que permitan evidenciar la pertinencia del medio ambiente, la niñez, la juventud, los ancianos, los desplazados, las etnias. Esto se alcanzará porque se cuenta con servidores públicos idóneos, solidarios, atentos, asequibles y diligentes, los que ofrecen la prestación de los diversos servicios de la administración municipal de manera ágil, oportuna y de calidad.",http://puertoasis-putumayo.gov.co/apc-aa-files/36366464643665666365343361373164/escudo-puerto-asis.gif,
Alcaldía Municipal de Puerto Berrío en Antioquia,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,5579,,5763563015,,,5748332517,http://www.puertoberrio-antioquia.gov.co,Carrera 5 # 50 - 11,ANTIOQUIA,PUERTO BERRÍO,,5.221498,-76.03066,"Es importante para nuestra administracion Consolidarnos como la mejor empresa institucional del Magdalena Medio, mediante la implementación de sistemas de gestión de calidad y control de los procesos y procedimientos que se adelanten, con aras de colocarla a la vanguardia de las diferentes administraciones municipales, satisfaciendo con mayor eficacia las necesidades de la comunidad a través de la adecuada gestión y ejecución de planes, programas y proyectos, redundando esto en una mejor prestación del servicio a la ciudadanía.",http://puertoberrio-antioquia.gov.co/apc-aa-files/36373265326432336561336565616635/puerto-berrio_5.gif,
Alcaldía Municipal de Puerto Boyacá en Boyacá,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,15572,,5756898574,,,5787383300,http://www.puertoboyaca-boyaca.gov.co,Carrera 2 Calle 10 Esquina,BOYACÁ,PUERTO BOYACÁ,,5.790705,-75.842247,"EL MUNICIPIO DE PUERTO BOYACÁ es un ente territorial que gestiona, articula y promociona el desarrollo en el ámbito social, político, económico, cultural y ambiental, basado en la democracia participativa e incluyente, empoderando a la comunidad para que asuman compromisos de libertad con orden, responsabilidad ciudadana y solidaria   %3B    generando alianzas público-privadas que apoyen el bienestar y la calidad de vida de todas y todos, obedeciendo a mandatos constitucionales",http://puertoboyaca-boyaca.gov.co/apc-aa-files/61366462663933303565323335663066/ESCUDO.JPG,
Alcaldía Municipal de Puerto Caicedo en Putumayo,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,86569,,5756396515,,,5784274138,http://www.puertocaicedo-putumayo.gov.co,"Manzana N° 046 sobre la calle 10, entre transversal 6 y carrera 1ª",PUTUMAYO,PUERTO CAICEDO,Buanerges Florencio Rosero,10.992353,-74.284038,"Nuestra alcaldia busca Impulsar el esfuerzo institucional para brindar los servicios públicos de calidad, con racionalidad, transparencia y responsabilidad   %3B    Promover la participación ciudadana y Planificar el desarrollo urbano y rural y gestionar ante los organismos departamentales, nacionales e internacionales los proyectos que permitan mejorar la calidad de vida de la comunidad.",http://puertocaicedo-putumayo.gov.co/apc-aa-files/30623039653262643465626364303861/escudo.jpg,
Alcaldía Municipal de Puerto Carreño en Vichada,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,99001,,5787700945,,,5785654324,http://www.puertocarreno-vichada.gov.co,Carrera 9 # 18 - 87,VICHADA,PUERTO CARREÑO,,5.876119,-73.68016,"En el marco de sus competencias, el municipio de P?uerto Carreño tiene como Misión prestar a sus habitantes, de manera oportuna, eficiente, equitativa y con calidad los bienes y servicios indispensables para el mejoramiento de su calidad de vida, específicamente en materia de educación, salud, agua potable y saneamiento básico y vivienda. Así mismo garantizar el uso eficiente y transparente de los recursos públicos.",http://www.puertocarreno-vichada.gov.co/Style%20Library/img/municipio.png,
Alcaldía Municipal de Puerto Colombia en Atlántico,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,8573,,5744025450,,,5753096917,http://www.puertocolombia-atlantico.gov.co,Carrera 4 # 2-18,ATLÁNTICO,PUERTO COLOMBIA,,0.884105,-77.504153,"Nuestra alcaldia busca Recuperar la conciencia, credibilidad y confianza ciudadana, a través del fortalecimiento institucional en el ámbito público, privado y social, implementando políticas integrales concernientes al desarrollo de los valores y principios inmersos en el Plan de Desarrollo.",http://www.puertocolombia-atlantico.gov.co/MiMunicipio/PublishingImages/escudo.jpg,
Alcaldía Municipal de Puerto Concordia en Meta,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,50450,,5718585007,,,,http://www.puertoconcordia-meta.gov.co,Calle 12 # 30 -35,META,PUERTO CONCORDIA,,0.494896,-76.497779,"La administracion municipal esta encargada de Implementar y ejecutar políticas públicas locales enmarcadas en la promoción del desarrollo integral, la sostenibilidad y la competitividad del municipio, con el ánimo de contribuir al mejoramiento de la calidad de vida de la comunidad, con una gestión pública eficiente, un equipo comprometido y la participación ciudadana, para hacer de Puerto Concordia un municipio con mayor desarrollo, mejores capacidades y oportunidades para la población, el territorio y sus recursos, favoreciendo la convivencia pacífica, el óptimo uso de los recursos, la transparencia, la eficiencia en la gestión pública y la cultura ciudadana.",http://www.puertoconcordia-meta.gov.co/Style%20Library/img/logo.png,
Alcaldía Municipal de Puerto Escondido en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23574,,5748647611,,,,http://www.puertoescondido-cordoba.gov.co,Palacio Municipal,CÓRDOBA,PUERTO ESCONDIDO,Camilo Torres Becerra,6.489148,-74.402043,"Nuestra alcaldia busca Implementar una gestión eficiente, eficaz, transparente y equitativa   %3B    buscando optimizar los recursos y la provisión de los servicios Municipales, administrándolos de manera participativa con la comunidad organizada, y así propiciar en entorno que promueva el desarrollo económico, social, cultural y ambientalmente sostenible con el fin de mejorar la calidad de vida de los habitantes del Municipio de Puerto Escondido- Córdoba.",http://puertoescondido-cordoba.gov.co/apc-aa-files/30616630633037383137343864383933/ESCUDO_DE_PUERTO_ESCONDIDO_CORDOBA_1.jpg,
Alcaldía Municipal de Puerto Gaitán en Meta,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,50568,,5768567042,,,5786460227,http://www.puertogaitan-meta.gov.co,Calle 6 # 8 - 59,META,PUERTO GAITÁN,,5.978169,-74.586489,,http://puertogaitan-meta.gov.co/apc-aa-files/65343532313662303932613338653533/logogaitan_1.JPG,
Alcaldía Municipal de Puerto Guzmán en Putumayo,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,86571,,5718276366,,,,http://www.puertoguzman-putumayo.gov.co,Calle 6 # 2-29,PUTUMAYO,PUERTO GUZMÁN,Edison Gerardo Mora,0.684374,-76.604072,"La administracion municipal esta encargada de Garantizar el bienestar de los pobladores del municipio, prestando servicios públicos de calidad, impulsando un desarrollo socioeconómico equitativo, sostenible y con sentido humano, Plani?car, promover y ejecutar políticas y programas que aseguren un desarrollo sostenible dentro del territorio en coordinación con el sector privado, la academia y demás entidades territoriales, promoviendo la participación comunitaria y la formación de capital social, con el propósito de mejorar la calidad de vida de los Guzmanences atendiendo los criterios de coordinación, complementariedad y subsidiaridad con los municipios y de intermediación con el departamento y la Nación, así como en la coordinación y prestación de los servicios que determinen la constitución y las leyes.",http://puertoguzman-putumayo.gov.co/apc-aa-files/38373836626265366432313939333164/ESCUDO_GUZMAN_3D_1.GIF,
Alcaldía Municipal de Puerto Leguízamo en Putumayo,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,86573,,5763663254,,,5785634083,http://www.puertoleguizamo-putumayo.gov.co,Calle 6 # 2 -125,PUTUMAYO,PUERTO LEGUÍZAMO,,6.185711,-67.482522,"Leguízamo es un ente territorial trifronterizo que busca mejorar la calidad de vida de sus habitantes, promoviendo el desarrollo humano participativo e incluyente, bajo los principios de respeto a los derechos humanos y a la conservación del medio ambiente, aprovechando su ubicación geoestratégica.",http://puertoleguizamo-putumayo.gov.co/apc-aa-files/30663162393965373265396164656635/esculoleguizamoteje.jpg,
Alcaldía Municipal de Puerto Libertador en Córdoba,4, ,Ejecutiva,Alcaldía,Descentralizado,Territorial,Municipal,No aplica,Código DANE,23580,,5777173285,,,,http://www.puertolibertador-cordoba.gov.co,Carrera 7 # 3 - 15,CÓRDOBA,PUERTO LIBERTADOR,,10.988263,-74.959317,"Somos una comunidad con valores democráticos, culturales y participativos: en nuestra Administración, fortaleceremos estos valores, buscando mejorar la calidad de vida de los habitantes, procurando la unidad en torno al interés común, permitiéndonos un desarrollo humano integral, con énfasis en el desarrollo social, económico sostenible, la promoción y protección al medio ambiente, la convivencia pacífica. Propenderemos en todo caso, por el ejercicio de una administración ágil, eficiente y transparente, opuesta a toda práctica indeseada de corrupción sobre los bienes del Estado, con una comunidad organizada y coparticipe del desarrollo regional, dentro del marco del concepto y ejercicio del BUEN GOBIERNO y LA JUSTICIA SOCIAL.",http://puertolibertador-cordoba.gov.co/apc-aa-files/34366162326438393061363934373737/escudo1_2.jpg,
